filename log_L z grid_id bin_size_emit alpha beta E_peak background_name bgd_15-25keV bgd_15-50keV bgd25-100keV bgd50-350keV theta flux burst_shape ndet trigger_index
8816 5.138245e+01 3.462568e+00 14 3.585380e-01 -4.952205e-01 -2.907645e+00 4.095462e+01 sw00423184000b_bgd.pha 3261.82 5995.94 5496.64 5188.7 56.291844 1.440490e-08 252593_GRB061222B 26997 0
8817 5.226440e+01 5.446622e+00 10 2.481920e-01 -1.315926e+00 -2.271677e+00 7.825904e+01 sw00420398000b_bgd.pha 3831.52 6879.9 6137.6 5504.21 19.267549 2.542765e-08 130088_GRB050525A 26997 1
8818 5.172729e+01 6.538432e+00 10 2.122457e-01 -3.470564e-01 -2.363411e+00 3.606044e+01 sw00306757000b_bgd.pha 8479.7 18377.4 22443.2 21557.6 19.267549 6.063029e-09 228316_GRB060906 26997 0
8819 5.192017e+01 1.334485e+00 33 6.853761e-01 -1.157293e+00 -2.661368e+00 1.453974e+02 sw00338633000b_bgd.pha 3505.78 6504.21 5959.92 5259.63 50.662786 3.439423e-07 156467_GRB050922C 26997 1
8820 5.160645e+01 4.440864e+00 15 2.940710e-01 -1.096861e+00 -1.769698e+00 4.347298e+01 sw00308812000b_bgd.pha 4385.7 8103.6 7412.8 6630.43 44.994283 6.051892e-09 353540_GRB090529A 26997 0
8821 5.090881e+01 7.434339e+00 20 1.897007e-01 -9.045907e-01 -2.408872e+00 1.256089e+01 sw00371050000b_bgd.pha 4585.36 8728.05 8902.61 10530.2 56.291844 4.669000e-10 151905_GRB050824 26997 0
8822 4.849243e+01 1.740938e+00 31 5.837417e-01 -7.828536e-01 -2.672944e+00 2.393212e+00 sw00145581000b_bgd.pha 4151.06 7625.14 6814.29 6001.09 35.017749 2.009615e-11 324895_GRB080916A 26997 0
8823 5.223938e+01 3.883058e+00 16 3.276635e-01 -9.205827e-01 -2.413410e+00 1.003836e+02 sw00350853000b_bgd.pha 3588.63 6655.26 6132.28 5735.22 26.557574 5.761534e-08 374210_GRB091029 26997 1
8824 5.093872e+01 1.313735e+00 31 6.915226e-01 -6.282282e-01 -2.380292e+00 4.739269e+01 sw00282066000b_bgd.pha 3831.74 7095.02 6492.58 5696.74 35.017749 4.375685e-08 208169_GRB060502A 26997 0
8825 5.097900e+01 4.320636e+00 14 3.007159e-01 -1.174730e+00 -2.345531e+00 2.158753e+01 sw00229185000b_bgd.pha 3819.45 7067.49 6498.57 6082.84 56.291844 2.151484e-09 313417_GRB080607 26997 0
8826 5.198120e+01 2.249921e+00 05 4.923197e-01 -9.293759e-01 -3.264008e+00 1.120450e+02 sw00282003000b_bgd.pha 3938.75 7233.79 6589.68 6050.26 50.662786 1.413170e-07 228316_GRB060906 26997 0
8827 5.184265e+01 8.529810e+00 30 1.678942e-01 -9.391281e-01 -1.880165e+00 3.257662e+01 sw00251634000b_bgd.pha 3759.17 6914.37 6179.31 5168.29 40.675039 3.001561e-09 114753_GRB050416A 26997 0
8828 5.074402e+01 8.438112e-01 13 8.677678e-01 -2.891816e-01 -2.264717e+00 4.752886e+01 sw00292934000b_bgd.pha 5810.4 9920.78 8302.64 7895.07 56.990242 7.735284e-08 209352_GRB060510B 26997 0
8829 4.717529e+01 5.038338e+00 03 2.649736e-01 -1.286371e+00 -2.112536e+00 2.384480e-01 sw00272773000b_bgd.pha 4139.84 7661.63 6931.74 5840.62 35.017749 1.169449e-13 111622_GRB050319 26997 0
8830 5.168030e+01 9.610635e+00 17 1.507921e-01 -9.513218e-01 -3.109965e+00 2.427013e+01 sw00356776000b_bgd.pha 3491.55 6512 6157.01 5928.42 0.075701 2.098086e-09 350311_GRB090424 26997 0
8831 4.870667e+01 7.955983e-01 04 8.910679e-01 -1.222767e+00 -2.612163e+00 4.675068e+00 sw00181156000b_bgd.pha 3967.15 7289.78 6530.3 5682.08 40.675039 3.655122e-10 148646_GRB050802 26997 0
8832 5.159729e+01 2.793079e+00 24 4.218209e-01 -1.204567e+00 -2.856918e+00 6.170462e+01 sw00148833000b_bgd.pha 4549.48 8320.03 7302.13 5840.52 19.267549 3.363962e-08 349450_GRB090417B 26997 0
8833 5.104065e+01 5.297101e+00 11 2.540852e-01 -1.005505e+00 -2.276080e+00 1.958162e+01 sw00145994000b_bgd.pha 4314.25 8263.44 8108.33 9504.5 31.393231 1.542230e-09 111622_GRB050319 26997 0
8834 5.143433e+01 1.636579e+00 32 6.068471e-01 -3.697739e-01 -2.504623e+00 7.358460e+01 sw00508161000b_bgd.pha 3325.3 5974.42 5249.73 4614.77 40.675039 8.350324e-08 228581_GRB060908 26997 1
8835 5.179688e+01 3.811654e+00 17 3.325260e-01 -1.646093e+00 -2.252336e+00 6.120793e+01 sw00504779000b_bgd.pha 5173.12 9066.16 8232.64 9264.98 0.075701 1.686113e-08 232585_GRB061006 26997 0
8836 5.100586e+01 6.429190e+00 24 2.153667e-01 -7.893157e-01 -2.429336e+00 1.594604e+01 sw00337073000b_bgd.pha 4173.29 7901.14 8017.78 9321.75 19.267549 9.230708e-10 259714_GRB070208 26997 0
8837 5.030701e+01 7.110274e+00 30 1.972806e-01 -9.064527e-01 -2.398219e+00 6.533298e+00 sw00282003000b_bgd.pha 3938.75 7233.79 6589.68 6050.26 40.675039 9.766043e-11 295670_GRB071031 26997 0
8838 5.063965e+01 7.452037e+00 12 1.893035e-01 -1.077596e+00 -2.290708e+00 9.194485e+00 sw00338633000b_bgd.pha 3505.78 6504.21 5959.92 5259.63 46.628525 2.170335e-10 359711_GRB090812 26997 0
8839 5.135559e+01 2.376861e+00 14 4.738128e-01 -9.749847e-01 -1.896294e+00 5.247432e+01 sw00414905000b_bgd.pha 3641.84 6818.74 6430.61 5903.81 56.291844 1.618868e-08 271019_GRB070318 26997 0
8840 5.147522e+01 1.779387e+00 26 5.756666e-01 -9.028669e-01 -2.503054e+00 7.316872e+01 sw00422783000b_bgd.pha 4606.46 8222.8 7425.15 7953.82 46.628525 7.165082e-08 312047_GRB080520 26997 0
8841 5.139771e+01 2.429956e+00 24 4.664782e-01 -4.185313e-01 -2.046332e+00 5.422862e+01 sw00113872000b_bgd.pha 4058.42 7488.96 6632.77 5527.38 19.267549 2.096803e-08 130088_GRB050525A 26997 0
8842 4.651733e+01 1.911820e+00 12 5.494846e-01 -1.031546e+00 -2.260181e+00 2.318286e-01 sw00436094000b_bgd.pha 3504.74 6446.58 5918.59 5770.85 46.628525 2.321584e-13 278693_GRB070506 26997 0
8843 5.140869e+01 3.667015e+00 03 3.428315e-01 -1.512137e+00 -2.023784e+00 4.036185e+01 sw00371050000b_bgd.pha 4585.36 8728.05 8902.61 10530.2 35.017749 6.917963e-09 349450_GRB090417B 26997 0
8844 5.096558e+01 6.839151e-01 32 9.501667e-01 -4.726067e-01 -2.134510e+00 6.716337e+01 sw00114893000b_bgd.pha 4672.16 8562.9 7546.91 6399.7 40.675039 1.754847e-07 373172_GRB091018 26997 1
8845 5.185486e+01 2.747918e+00 33 4.269037e-01 -1.009474e+00 -2.308249e+00 8.400473e+01 sw00356776000b_bgd.pha 3491.55 6512 6157.01 5928.42 50.662786 5.186649e-08 346386_GRB090313 26997 0
8846 4.963013e+01 8.952741e+00 11 1.607597e-01 -1.249144e+00 -1.856109e+00 2.442223e+00 sw00280706000b_bgd.pha 4582.85 8291.74 7231.07 5826.74 31.393231 1.277472e-11 275087_GRB070411 26997 0
8847 5.181824e+01 8.850823e+00 04 1.624230e-01 -9.032354e-01 -2.653626e+00 3.064155e+01 sw00241963000b_bgd.pha 4403.22 8154.3 7421.7 6203.68 40.675039 3.650919e-09 294835_GRB071020 26997 0
8848 5.190674e+01 9.754053e+00 32 1.487811e-01 -1.244502e+00 -2.214513e+00 3.107861e+01 sw00213823000b_bgd.pha 4214.99 7849.82 7225.1 6195.3 40.675039 2.902378e-09 263361_GRB070306 26997 0
8849 5.227539e+01 3.527259e+00 22 3.534148e-01 -8.710641e-01 -2.482709e+00 1.128560e+02 sw00309096000b_bgd.pha 8465.66 13250.4 9684.56 9441.65 46.628525 7.828177e-08 301981_GRB080129 26997 0
8850 4.909119e+01 3.430222e+00 17 3.611557e-01 -4.934250e-01 -1.694718e+00 2.950070e+00 sw00333427000b_bgd.pha 4872.03 9203.57 9261.44 10435.3 0.075701 2.710024e-11 332931_GRB081029 26997 0
8851 5.069275e+01 1.139192e+00 10 7.479460e-01 -1.219349e+00 -2.683809e+00 3.861796e+01 sw00213486000b_bgd.pha 4370.32 7718.19 6665.47 5871.25 19.267549 3.563364e-08 232585_GRB061006 26997 1
8852 5.206726e+01 9.101652e+00 01 1.583899e-01 -1.166828e+00 -2.431018e+00 3.980178e+01 sw00234516000b_bgd.pha 3672.51 6784.75 6156.03 5330.08 50.694 5.591407e-09 243690_GRB061210 26997 0
8853 5.201416e+01 2.520890e+00 02 4.544306e-01 1.291667e-01 -2.635480e+00 1.074218e+02 sw00279592000b_bgd.pha 4104.63 7486.46 6683.83 5737.17 40.675 1.035779e-07 156467_GRB050922C 26997 0
8854 5.224365e+01 9.174277e+00 33 1.572593e-01 -8.334154e-01 -2.670148e+00 4.841581e+01 sw00345127000b_bgd.pha 5299.6 8701.75 6913.09 6276.36 50.662786 9.824644e-09 205851_GRB060418 26997 0
8855 5.205444e+01 1.268573e+00 31 7.052891e-01 -6.977949e-01 -2.220929e+00 1.746359e+02 sw00315615000b_bgd.pha 3817.09 7161.1 6934.45 6872.85 35.017749 3.724815e-07 285654_GRB070721B 26997 1
8856 5.160645e+01 3.519935e+00 01 3.539874e-01 -7.228975e-01 -2.432483e+00 5.233052e+01 sw00217704000b_bgd.pha 3753.66 6910.62 6165.54 5098.38 50.694 1.910513e-08 252588_GRB061222A 26997 0
8857 5.185547e+01 3.297179e+00 19 3.723373e-01 -1.022897e+00 -2.731188e+00 7.331882e+01 sw00338338000b_bgd.pha 3505.31 6497.54 5932.88 5217.78 44.994283 4.132604e-08 180455_GRB060206 26997 0
8858 5.196472e+01 3.089070e+00 22 3.912870e-01 -1.165708e+00 -2.532809e+00 8.737775e+01 sw00263361000b_bgd.pha 3548.13 6557.76 5907.3 4914 46.628525 5.472380e-08 302888_GRB080210 26997 1
8859 5.193054e+01 4.459783e+00 10 2.930520e-01 -6.481114e-01 -1.796390e+00 6.291587e+01 sw00145994000b_bgd.pha 4314.25 8263.44 8108.33 9504.5 19.267549 1.333214e-08 323898_GRB080905B 26997 0
8860 4.918762e+01 3.339289e+00 03 3.687240e-01 -7.038808e-01 -2.725594e+00 3.365558e+00 sw00235715000b_bgd.pha 4091.94 7503.57 6633.58 5422.93 35.017749 2.280722e-11 319036_GRB080805 26997 0
8861 5.174438e+01 1.532829e+00 05 6.317047e-01 -7.137744e-01 -2.324842e+00 1.094589e+02 sw00176818000b_bgd.pha 4610.22 8496.32 7697.06 6715.46 50.662786 1.564078e-07 180455_GRB060206 26997 0
8862 4.856262e+01 4.982191e+00 11 2.674605e-01 -6.110527e-01 -2.925066e+00 1.188818e+00 sw00457330000b_bgd.pha 4624.66 7359.54 5355.54 4594.27 31.393231 6.318383e-13 346386_GRB090313 26997 0
8863 5.057007e+01 4.623951e+00 31 2.844975e-01 -8.944219e-01 -2.381331e+00 1.275432e+01 sw00172516000b_bgd.pha 5313.92 9456.56 8061.07 6620.35 35.017749 6.461613e-10 219101_GRB060714 26997 0
8864 5.265808e+01 5.049934e+00 27 2.644657e-01 -7.545312e-01 -2.141047e+00 1.312062e+02 sw00201391000b_bgd.pha 3245.14 6007.65 5457.97 4650.46 56.990242 6.584380e-08 156467_GRB050922C 26997 0
8865 5.223450e+01 3.188547e+00 13 3.819940e-01 -1.164527e+00 -2.551762e+00 1.163723e+02 sw00429954000b_bgd.pha 4124.26 7542.08 6804.94 5945.82 56.990242 8.901679e-08 317508_GRB080721 26997 0
8866 4.865112e+01 9.859023e+00 20 1.473429e-01 -7.709151e-01 -1.785696e+00 7.251625e-01 sw00308812000b_bgd.pha 4385.7 8103.6 7412.8 6630.43 56.291844 1.082948e-12 332851_GRB081028 26997 0
8867 4.752991e+01 2.073547e+00 07 5.205712e-01 -2.741520e-01 -2.702515e+00 7.046580e-01 sw00152113000b_bgd.pha 17075.7 31351.3 27852.4 23070.2 56.990242 7.012982e-13 163136_GRB051109A 26997 0
8868 5.146912e+01 2.294472e+00 24 4.856621e-01 -7.385772e-01 -2.005943e+00 6.129667e+01 sw00282003000b_bgd.pha 3938.75 7233.79 6589.68 6050.26 19.267549 2.633749e-08 359711_GRB090812 26997 0
8869 4.841553e+01 5.889083e+00 31 2.322515e-01 -1.058385e+00 -2.647627e+00 8.714989e-01 sw00324805000b_bgd.pha 6740.08 12109.1 11628.8 14494.4 35.017749 4.804784e-13 370791_GRB090926B 26997 0
8870 4.723145e+01 5.234241e+00 24 2.566471e-01 -1.362767e+00 -2.483430e+00 2.463790e-01 sw00331475000b_bgd.pha 3970.66 7410.99 6956.4 6422.37 19.267549 4.567571e-14 359530_GRB090809A 26997 0
8871 5.183533e+01 1.627424e+00 32 6.089614e-01 -7.900628e-01 -2.255916e+00 1.171650e+02 sw00332399000b_bgd.pha 4110.63 7688 7203.89 7220.57 40.675039 1.546963e-07 224552_GRB060814 26997 1
8872 5.192505e+01 3.721331e+00 15 3.388875e-01 -1.077539e+00 -2.409961e+00 7.229771e+01 sw00284850000b_bgd.pha 4714.54 8864.34 8720.67 9540.05 44.994283 3.189603e-08 228316_GRB060906 26997 0
8873 5.012024e+01 3.778698e+00 21 3.348192e-01 -6.686413e-01 -2.020120e+00 8.942822e+00 sw00219101000b_bgd.pha 5545.81 9106.03 7037.6 6311.47 56.990242 3.237293e-10 337914_GRB081222 26997 0
8874 5.099854e+01 1.491329e+00 30 6.422274e-01 -6.608213e-01 -1.807188e+00 4.715209e+01 sw00287364000b_bgd.pha 4399.26 8217.38 7664.96 7491.41 40.675039 1.844420e-08 208169_GRB060502A 26997 0
8875 5.118774e+01 1.137361e+00 31 7.485867e-01 -1.196271e+00 -2.307659e+00 6.833745e+01 sw00217805000b_bgd.pha 3757.44 6953.68 6319.12 5541.5 35.017749 9.461219e-08 284856_GRB070714B 26997 0
8876 5.167419e+01 3.186717e+00 33 3.821611e-01 -7.040867e-01 -2.104873e+00 6.107847e+01 sw00303631000b_bgd.pha 4144.75 7571.04 6687.79 5924.77 50.662786 2.200930e-08 232683_GRB061007 26997 0
8877 4.731873e+01 4.362136e+00 08 2.983885e-01 -7.480415e-01 -2.846498e+00 3.167302e-01 sw00509543000b_bgd.pha 2868.53 5275.22 4788.91 4185.23 46.628525 2.686030e-14 296805_GRB071117 26997 0
8878 5.267395e+01 3.797007e+00 01 3.335413e-01 -8.970564e-01 -2.665413e+00 1.685269e+02 sw00506903000b_bgd.pha 4927.5 7950.58 5782.67 4438.11 50.694 1.465648e-07 359711_GRB090812 26997 0
8879 4.930847e+01 9.780751e-01 18 8.088672e-01 -5.084123e-01 -2.530469e+00 8.485113e+00 sw00311159000b_bgd.pha 4353.6 8087.31 7544.77 6870.9 26.557574 1.349535e-09 350311_GRB090424 26997 0
8880 5.025757e+01 2.467794e+00 08 4.613884e-01 -5.876536e-01 -2.771571e+00 1.443429e+01 sw00333320000b_bgd.pha 4077.1 7504.37 6803.36 6069.62 46.628525 1.583228e-09 232585_GRB061006 26997 0
8881 5.055054e+01 4.482974e+00 05 2.918125e-01 -6.220759e-01 -2.815137e+00 1.279137e+01 sw00163765000b_bgd.pha 3689.73 6780.83 6082.78 5256.67 50.662786 6.723817e-10 177408_GRB060115 26997 0
8882 5.123291e+01 6.987606e+00 09 2.003103e-01 -1.291580e+00 -2.070786e+00 1.926207e+01 sw00172516000b_bgd.pha 5313.92 9456.56 8061.07 6620.35 31.393231 1.099960e-09 228316_GRB060906 26997 0
8883 5.167908e+01 5.254381e+00 27 2.558207e-01 -9.676088e-01 -2.263852e+00 4.111675e+01 sw00299787000b_bgd.pha 3466.4 6338.24 5717.76 4911.2 56.990242 7.780555e-09 319016_GRB080804 26997 0
8884 5.003113e+01 3.167798e+00 09 3.838958e-01 -3.345964e-01 -2.037211e+00 9.253839e+00 sw00145754000b_bgd.pha 3973.16 7339.92 6573.37 5473.32 31.393231 4.124850e-10 309010_GRB080411 26997 0
8885 5.096619e+01 1.422977e+00 31 6.603447e-01 -1.145880e+00 -2.307588e+00 4.670986e+01 sw00433509000b_bgd.pha 3844.53 6834.99 5900.02 5108.38 35.017749 3.344029e-08 359711_GRB090812 26997 0
8886 5.175781e+01 3.138504e+00 11 3.866132e-01 -9.130879e-01 -2.115409e+00 6.803423e+01 sw00338633000b_bgd.pha 3505.78 6504.21 5959.92 5259.63 31.393231 2.722786e-08 359951_GRB090814A 26997 0
8887 5.133362e+01 2.248090e+00 27 4.925972e-01 -9.087251e-01 -2.454280e+00 5.319192e+01 sw00294120000b_bgd.pha 4937.95 8888.51 7704.33 6396.33 56.990242 2.924047e-08 355083_GRB090618 26997 0
8888 5.223022e+01 3.692647e+00 05 3.409589e-01 -7.421964e-01 -2.676344e+00 1.033615e+02 sw00295779000b_bgd.pha 4231.91 7830.4 7363.76 7063.15 50.662786 7.093415e-08 352190_GRB090516 26997 0
8889 5.175171e+01 4.491518e+00 04 2.913584e-01 -6.481022e-01 -2.351750e+00 5.091276e+01 sw00118749000b_bgd.pha 4034.7 7506.08 6794.14 5835.68 40.675039 1.461881e-08 295301_GRB071025 26997 0
8890 5.204956e+01 7.463022e+00 31 1.890578e-01 -9.250394e-01 -2.089156e+00 4.654997e+01 sw00158855000b_bgd.pha 5788.11 9113.33 6490.08 5283.06 35.017749 7.635273e-09 209352_GRB060510B 26997 0
8891 5.070312e+01 5.565019e+00 32 2.437160e-01 -8.523131e-01 -2.415475e+00 1.273477e+01 sw00359711000b_bgd.pha 3442.18 6258.42 5650.5 5340.5 40.675039 5.746994e-10 211957_GRB060526 26997 0
8892 5.013123e+01 1.753754e+00 05 5.810249e-01 -1.326309e+00 -2.410114e+00 1.571637e+01 sw00130679000b_bgd.pha 4254.51 7835.6 7171.34 6395.41 50.662786 2.387508e-09 209352_GRB060510B 26997 0
8893 5.170715e+01 3.474163e+00 04 3.576088e-01 -1.588505e+00 -2.160434e+00 5.936485e+01 sw00213180000b_bgd.pha 4121.38 7617.42 7051.6 6616.78 40.675039 1.682294e-08 192059_GRB060223A 26997 0
8894 5.164246e+01 3.516884e+00 22 3.542265e-01 -4.709121e-01 -2.321077e+00 5.458253e+01 sw00414905000b_bgd.pha 3641.84 6818.74 6430.61 5903.81 46.628525 1.989498e-08 113120_GRB050401 26997 0
8895 5.218079e+01 2.571544e+00 13 4.479856e-01 -3.721398e-01 -2.374228e+00 1.282926e+02 sw00279898000b_bgd.pha 3707.46 6836.78 6229.33 5481.2 56.990242 1.165330e-07 147478_GRB050724 26997 0
8896 5.209839e+01 4.213225e+00 10 3.069117e-01 -6.839942e-01 -2.312545e+00 7.993784e+01 sw00334112000b_bgd.pha 4061.68 7607.25 7036.11 5969.42 19.267549 3.483671e-08 213823_GRB060607A 26997 1
8897 5.047302e+01 1.919753e+00 23 5.479915e-01 -8.492131e-01 -1.996850e+00 2.196998e+01 sw00433509000b_bgd.pha 3844.53 6834.99 5900.02 5108.38 31.393231 3.876342e-09 221755_GRB060729 26997 0
8898 5.037292e+01 6.351073e+00 19 2.176553e-01 -1.817464e+00 -2.011217e+00 7.776358e+00 sw00173904000b_bgd.pha 4479.01 8163.65 7179.3 5893.62 44.994283 1.367903e-10 111529_GRB050318 26997 0
8899 5.191284e+01 5.431975e+00 03 2.487572e-01 -8.394304e-01 -2.099612e+00 5.232884e+01 sw00505646000b_bgd.pha 3369.42 6248 5744.83 5317.44 35.017749 1.138104e-08 263361_GRB070306 26997 0
8900 5.146423e+01 2.586801e+00 04 4.460800e-01 -9.349582e-01 -2.984413e+00 5.598530e+01 sw00349510000b_bgd.pha 4068.19 7394.11 6611.3 5908.21 40.675039 3.333558e-08 313299_GRB080605 26997 0
8901 5.119385e+01 2.096738e+00 20 5.166728e-01 -9.350085e-01 -2.524125e+00 4.749895e+01 sw00293795000b_bgd.pha 4599.41 8585.49 7739.74 6180.19 56.291844 2.585067e-08 294835_GRB071020 26997 0
8902 4.828308e+01 1.280169e+00 31 7.017024e-01 -9.082213e-01 -1.732242e+00 2.260675e+00 sw00340895000b_bgd.pha 3685.62 6861.49 6313.55 5511.49 35.017749 4.050561e-11 240766_GRB061126 26997 0
8903 5.094238e+01 3.515663e+00 03 3.543223e-01 -3.552991e-01 -2.797818e+00 2.438566e+01 sw00174738000b_bgd.pha 4003.91 7416.82 6791.66 6248.49 35.017749 4.454053e-09 359711_GRB090812 26997 0
8904 5.066101e+01 1.146515e+00 33 7.453942e-01 -1.239332e+00 -2.392982e+00 3.710530e+01 sw00309096000b_bgd.pha 8465.66 13250.4 9684.56 9441.65 50.662786 2.866860e-08 351588_GRB090510 26997 0
8905 4.926453e+01 2.796131e+00 31 4.214818e-01 -9.013731e-01 -2.766733e+00 4.203263e+00 sw00359951000b_bgd.pha 3351.52 6226.35 5738.48 5054.45 35.017749 4.572123e-11 208654_GRB060505 26997 0
8906 5.170410e+01 2.365876e+00 01 4.753592e-01 -1.188301e+00 -2.707177e+00 7.863525e+01 sw00337115000b_bgd.pha 3679.62 6857.17 6437.63 6423.39 50.694 6.111658e-08 240766_GRB061126 26997 0
8907 5.187378e+01 9.140101e+00 30 1.577894e-01 -9.274741e-01 -2.632826e+00 3.173306e+01 sw00303631000b_bgd.pha 4144.75 7571.04 6687.79 5924.77 40.675039 3.850662e-09 309096_GRB080413A 26997 0
8908 5.174805e+01 3.351495e+00 23 3.676897e-01 -9.156819e-01 -2.586322e+00 6.398078e+01 sw00145581000b_bgd.pha 4151.06 7625.14 6814.29 6001.09 31.393231 3.061530e-08 286809_GRB070802 26997 0
8909 4.975220e+01 5.697908e-01 07 1.019244e+00 -7.980685e-01 -2.327443e+00 1.782056e+01 sw00359530000b_bgd.pha 3456.43 6426.13 6065.23 5727.81 56.990242 1.827395e-08 306778_GRB080319C 26997 0
8910 5.084229e+01 7.500250e+00 04 1.882298e-01 -1.655295e+00 -2.615574e+00 1.154451e+01 sw00200638000b_bgd.pha 3519.92 6560.46 6151.23 5606.11 40.675039 2.930152e-10 306778_GRB080319C 26997 0
8911 5.085754e+01 4.820464e+00 20 2.748922e-01 -1.266265e+00 -2.113164e+00 1.715848e+01 sw00420398000b_bgd.pha 3831.52 6879.9 6137.6 5504.21 56.291844 1.071694e-09 355083_GRB090618 26997 0
8912 5.168701e+01 4.548275e+00 24 2.883779e-01 -1.603906e+00 -2.554884e+00 4.677486e+01 sw00455155000b_bgd.pha 2933.98 5410.86 4926.53 4356.13 19.267549 9.673583e-09 152113_GRB050826 26997 0
8913 4.902832e+01 3.396046e+00 03 3.639634e-01 -7.936272e-01 -2.243149e+00 2.765429e+00 sw00356776000b_bgd.pha 3491.55 6512 6157.01 5928.42 35.017749 2.502812e-11 373172_GRB091018 26997 0
8914 5.142334e+01 3.476450e-01 30 1.187256e+00 -9.188526e-01 -2.332103e+00 1.421540e+02 sw00130679000b_bgd.pha 4254.51 7835.6 7171.34 6395.41 40.675039 2.462664e-06 177408_GRB060115 26997 1
8915 5.078003e+01 7.865204e+00 05 1.804809e-01 -6.975360e-01 -2.400792e+00 1.030364e+01 sw00271019000b_bgd.pha 3926.8 7284.43 6705.95 6416.59 50.662786 2.913718e-10 180977_GRB060210 26997 0
8916 5.086243e+01 9.564253e+00 17 1.514542e-01 -1.380871e+00 -1.749609e+00 9.506906e+00 sw00359711000b_bgd.pha 3442.18 6258.42 5650.5 5340.5 0.075701 1.955320e-10 309010_GRB080411 26997 0
8917 4.929871e+01 2.478780e+00 07 4.599314e-01 -5.908123e-01 -2.559670e+00 4.770794e+00 sw00357512000b_bgd.pha 3480.37 6488.66 6102.46 5938.34 56.990242 9.324292e-11 282003_GRB070611 26997 0
8918 5.051086e+01 4.540951e+00 25 2.887591e-01 -9.305009e-01 -2.454494e+00 1.209240e+01 sw00282073000b_bgd.pha 4876.05 8310.05 6642.02 5360.56 31.393231 5.692514e-10 271019_GRB070318 26997 0
8919 5.216064e+01 1.971018e+00 15 5.385360e-01 -8.798902e-01 -2.736345e+00 1.506890e+02 sw00117504000b_bgd.pha 3691.76 6776.26 5995.79 4948.42 44.994283 2.334045e-07 316534_GRB080710 26997 1
8920 4.907959e+01 2.202928e+00 27 4.995429e-01 -1.471871e+00 -2.054539e+00 4.026357e+00 sw00297114000b_bgd.pha 4216.24 7708.69 6847.92 5841.87 56.990242 8.689342e-11 373674_GRB091024 26997 0
8921 4.870667e+01 7.589352e+00 12 1.862771e-01 -1.081895e+00 -2.215615e+00 9.773197e-01 sw00313087000b_bgd.pha 3416.35 6449.25 6166.46 6044.4 46.628525 1.427915e-12 349510_GRB090418A 26997 0
8922 5.165894e+01 1.770843e+00 23 5.774417e-01 -7.397876e-01 -2.849774e+00 9.068188e+01 sw00424733000b_bgd.pha 4209.1 7704.54 6872 5742.29 31.393231 1.240119e-07 351588_GRB090510 26997 1
8923 5.092163e+01 5.870774e+00 13 2.328704e-01 -1.986868e+00 -2.348097e+00 1.564856e+01 sw00352190000b_bgd.pha 3539.86 6593.38 6300.46 6241.87 56.990242 5.710826e-10 130088_GRB050525A 26997 0
8924 5.076599e+01 4.065535e+00 02 3.158600e-01 -1.077010e+00 -2.611004e+00 1.774332e+01 sw00424733000b_bgd.pha 4209.1 7704.54 6872 5742.29 40.675 1.537802e-09 310613_GRB080430 26997 0
8925 5.180481e+01 4.219938e+00 26 3.065170e-01 -5.777096e-01 -2.107775e+00 5.693823e+01 sw00450545000b_bgd.pha 3579.7 6595.57 5987.63 5250.5 46.628525 1.595049e-08 148225_GRB050730 26997 0
8926 5.149719e+01 1.366220e+00 01 6.761840e-01 -8.814842e-01 -2.563196e+00 8.814662e+01 sw00444643000b_bgd.pha 3996.46 7389.5 6811.13 6269.03 50.694 1.440497e-07 152113_GRB050826 26997 0
8927 5.193848e+01 7.255523e+00 13 1.938096e-01 -1.239092e+00 -1.976961e+00 4.199120e+01 sw00234516000b_bgd.pha 3672.51 6784.75 6156.03 5330.08 56.990242 5.432719e-09 370791_GRB090926B 26997 0
8928 5.219727e+01 8.700691e+00 15 1.649367e-01 -9.232339e-01 -2.255566e+00 4.813874e+01 sw00351588000b_bgd.pha 3414.48 6315.76 5768.53 5074.64 44.994283 8.446117e-09 156467_GRB050922C 26997 0
8929 5.094849e+01 4.273644e+00 21 3.033955e-01 -1.059883e+00 -2.250659e+00 2.102795e+01 sw00280706000b_bgd.pha 4582.85 8291.74 7231.07 5826.74 56.990242 2.037811e-09 337914_GRB081222 26997 0
8930 4.806824e+01 1.937452e+00 21 5.446898e-01 -9.212645e-01 -1.732901e+00 1.370290e+00 sw00510649000b_bgd.pha 4062.8 7321.09 6494.13 5628.96 56.990242 9.421130e-12 180455_GRB060206 26997 0
8931 5.152222e+01 3.643824e+00 27 3.445436e-01 -8.240852e-01 -2.257880e+00 4.622716e+01 sw00331856000b_bgd.pha 3909.6 7240 6524 5593.6 56.990242 1.290098e-08 163438_GRB051111 26997 0
8932 5.009827e+01 2.670411e+00 09 4.359185e-01 -4.337638e-01 -1.736371e+00 1.135228e+01 sw00162580000b_bgd.pha 4088.26 7442.46 6478.06 5266.54 31.393231 5.284468e-10 319036_GRB080805 26997 0
8933 5.164856e+01 3.903808e+00 30 3.262771e-01 -7.660249e-01 -2.871549e+00 5.063035e+01 sw00361830000b_bgd.pha 3657.54 6813.15 6550.46 6750.62 40.675039 1.916824e-08 296805_GRB071117 26997 0
